"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"015d69e9510c36a4397d3cc8febb3472ac75d4b8","","2018-04-17","a79b60aaa3032ccc90b1089c4cc7a8f428e2ad33","bf9797023677d1da9513c3eb59577f92d496d39c","2011-01-15","","","Kommanditist [268334i]Firma am 17.4.2018 gelöscht","","","","","","","","","",""
"016933fa6c26f5bb073830475fecd6f6d8f98da3","","2017-11-08","a3148763d26cf4902857610488dcbecdcc2f11e2","17ae1f686cf23d969d893805c32778939887e8b0","2013-10-29","","","Abgeordnete zum Nationalrat","","","","","","","","","",""
"016b6cffdc3a689fc2204a77a816eb27d9568bd2","","","783ed4339057e73981bc4459032a99ff1132eb91","cab2aefc6cbad1485b596ae49d92eb1eb9cf66cf","2020-03-19","","","Mitglied des Aufsichtsrates [059468d]","","","","","","","","","",""
"016c877ae646b45e769d22a5721c698742214b75","","","20504f1315be825f7ff3aa453e619083a37c4d2b","c846683e01587f823012c5dde175a6023092ec96","2012-03-18","","","Obmann","","","","","","","","","",""
"016df08299d691fcab2f88d8a4cb91d289211463","","2009-10-03","db04cb67a22e30da9cf20b69b9506b5d261dffbc","ae8f1d9e490433733cda9b29048c6e823c9d6e00","2004-10-15","","","Mitglied des Aufsichtsrates [FN 248732h]ab 11.07.2008: 2. Stellvertreter des Vorsitzenden","","","","","","","","","",""
"017673b6a9036ebb75d032c9d796e816a6b3b37d","","1997-05-07; 1997-05-01","98e5d5795a244ed3e395b8ab3d9fbc3bc6559744","00f94f059fcc48c5808039553fd017ce75d57565","1997-03-26; 1996-06-06","","","Geschäftsführer [124434t]; Gesellschafter [124434t]","","","","","","","","","",""
"017b8759b55d5e199236d44d17839a565d84fbd6","","","742d152675d9d8fabf5a80467ad1a5b03b5b6d7f","4e7ece8760a160ce4aacf215e18c131a9e566d7b","2014-05-06","","","Mitglied des Aufsichtsrates [244274b]","","","","","","","","","",""
"017d3d6bf4f08cfb2ac81b1f8d8a6d47900c1f16","","2016-08-06; 2018-07-05","89193b0ea4f8a48b2c5eca49335f7c7dbfa571ad","208d618a2d6187b5e16972cd623819e64eecb3b2","2012-10-26; 2016-08-06","","","Stellvertreter des Aufsichtsratsvorsitzenden [373379m]; Aufsichtsratsvorsitzender [373379m]","","","","","","","","","",""
"01801ac8bc28980258efe4027b4dbc50da43c866","","","b95097f520574c1dcf902fced1ecc036d44fb8da","999463d4e658fe6c733a54c996a28a018339ca19","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/thomas.waitz","",""
"0182243f6ad75c67661377a5d619a4fec656ea1c","","2014-10-20","71bf34ad61a7033e5bb3a5e37645739d035d005d","cb724989ecaedc05c7bce998bd33072455588a77","2011-05-09","","","Vorsitzender-Stv.","","","","","","","","","",""
