,id,name,cd_wd_id,cd_name
441,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q1504092,Georg Ecker
442,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q50841716,Georg Ecker
443,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q1503374,Georg Eckert Institute for International Textbook Research – Member of the Leibniz Association
444,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q1504098,Georg Eckert
445,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q28737677,"Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Bibliothek"
446,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q97015345,Georg Eckert
447,4d9e7037a2da10bc422b6c5f02cf21c099e97dce,Georg Ecker,Q95349334,Georg Eckert
448,4dac1c0e2ec181f32ddf9bfd9bd2f0482b23aec2,David Stögmüller,Q23060567,David Stögmüller
449,4db409d777ebf7b10a705322ce1b53f528b29ce5,Andrea Mayer,Q94576878,Andrea Mayer
450,4db409d777ebf7b10a705322ce1b53f528b29ce5,Andrea Mayer,Q3615846,Andrea Mayer
451,4db409d777ebf7b10a705322ce1b53f528b29ce5,Andrea Mayer,Q99507602,Andrea Mayer Rinner
452,4e5e803539f65e2380fddfaaf2639bfba60df9f4,Agnes Totter,Q72072182,Agnes Totter
453,4e6219aa62e038ada69ccd2910587b79a800a8d5,Barbara Thöny,Q54990093,Barbara Thöny
454,4e6f336b9def5d68b7adff51e8260e36729000c5,Karin Renner,Q1549102,Karin Renner
455,4f0feb4ef571bf5a155f884d5a36af40d6151967,Doris Schmidl,Q14541206,Doris Schmidl
456,4f39f3dd55c95b836000cb6f2d1c8412e49a3ca8,Reinhard Schnakl,,
457,507199dcfa7ea4eb267bb2b1a6692045bad41f2c,Franz Eßl,Q1435943,Franz Eßl
458,507199dcfa7ea4eb267bb2b1a6692045bad41f2c,Franz Eßl,Q95340179,Franz Essling
459,507199dcfa7ea4eb267bb2b1a6692045bad41f2c,Franz Eßl,Q37608673,Franz Essl
460,50cf0e89e1b5feab3dd47e430e12194c392eb93f,Ernst Gschiel,,
461,50d9bf33ef3defeca6799f3c1402239fd1182df7,Gabriele Fischer,Q65927670,Gabriele Fischer
462,50d9bf33ef3defeca6799f3c1402239fd1182df7,Gabriele Fischer,Q15623742,Gabriele Fischer
463,50d9bf33ef3defeca6799f3c1402239fd1182df7,Gabriele Fischer,Q15811214,Gabriele Fischer
464,50d9bf33ef3defeca6799f3c1402239fd1182df7,Gabriele Fischer,Q1422187,Gabriele Fischer
465,50d9bf33ef3defeca6799f3c1402239fd1182df7,Gabriele Fischer,Q57079230,Gabriele Fischer von Mollard
466,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q1904103,Martin Huber
467,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q63865462,Martin Huber
468,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q1904101,Martin Huber
469,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q89884493,Martin Huber
470,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q18629027,Martin Huber
471,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q95330445,Martin Huber
472,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q1622176,Martin Huber
473,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q56849170,Martin Huber
474,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q62729005,Martin Huber
475,50f7cbdbbacdfe1cdc013a79bf37aef0542fa7fd,Martin Huber,Q65939136,Martin Huber
476,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q51885957,Christoph Steiner
477,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q1085922,Christoph Steiner
478,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q51882484,Christoph Steiner
479,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q29650328,Christoph Steinert
480,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q58218750,CHRISTOPH STEINER
481,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q64985276,Christoph Steiner
482,50fbae239db616cc432078be1a1b9f4c3d95f3e0,Christoph Steiner,Q64995805,Christoph Steiner
483,5126147c34dec22506f9b941479e1c0a35910bf7,Julia Majcan,Q79397245,Julia Majcan
484,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q102179,Elisabeth Böhm
485,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q4101592,Elisabeth Boehm
486,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q71338048,Elisabeth Böhm
487,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q1170855,Elisabeth Böhm
488,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q1329833,Elisabeth Böhm
489,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q95203970,Elisabeth Böhm
490,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q94738665,Elisabeth van Endert
491,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q95646808,Elisabeth Böhme
492,512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52,Elisabeth Böhm,Q106469191,Elisabeth Böhmer
493,51771f7c034c5108f7fda2ec07f18f7410a7e97a,Elisabeth Köstinger,Q86851,Elisabeth Köstinger
494,5245504faf9bd8b1537645ca0f2566f4c8d34f6e,Norbert Hofer,Q1996861,Norbert Hofer
495,5245504faf9bd8b1537645ca0f2566f4c8d34f6e,Norbert Hofer,Q64006158,Norbert Hofer
496,5245504faf9bd8b1537645ca0f2566f4c8d34f6e,Norbert Hofer,Q64006021,Norbert Hofer
497,52777d4f9336f7aa74d2509ff39b73e170311d38,Huem Otero García,Q102353105,Huem Otero García
498,5289e6fad53749aedc3b6ddcc1d75b269ab51e1b,Patrick Haslwanter,Q51955095,Patrick Haslwanter
499,530026e7fb5441317a4df3bf81a1cef8d2810609,Christian Dax,Q84091444,Christian Dax
500,5311d264d2599a2678fac9dd9e4d430d4b0b997b,Christian Oxonitsch,Q1081304,Christian Oxonitsch
501,54950815a5c35724a7b3ce9a6f079c1ccb823019,Richard Hogl,Q14541231,Richard Hogl
502,54a2a7893895142b4ce1d6e054412d02d3978f0d,Irmgard Lechner,Q94776696,Irmgard Lechner
503,550815032e3772828f6402280e46af3535207021,Petra Bayr,Q2080110,Petra Bayr
504,5531bb8550adc4d55a794a94610281ceb9169cdc,Ferdinand Hueter,Q1405414,Ferdinand Hueter
505,556529273620f6c112934927e6117e05a522cf58,Reinhard Teufel,Q50868615,Reinhard Teufel
506,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q23781187,Christoph Stark
507,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q42306691,Christoph Stark
508,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q21609550,Christoph Stark
509,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q1085910,Christoph Stark
510,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q1085909,Christoph Stark
511,55746502c3edc8d0fd42bf2963ec2bd5272ae0f3,Christoph Stark,Q1085915,Christoph Starke
512,55de96b661e779e038cfca7af09614f4a4189e45,Rosa Ecker,Q21336878,Rosa Ecker
513,565b96b18e345235ab8b15113e6c1c82c0507704,Erich Königsberger,Q1352693,Erich Königsberger
514,565b96b18e345235ab8b15113e6c1c82c0507704,Erich Königsberger,Q91479662,Erich Königsberger
515,5694209080287bbc7c725ffb253511610e5021b1,Markus Malle,Q17325051,Markus Malle
516,569c2c6d2c876ae684d80a70ccb2b8c47011633f,Rainer Wimmer,Q2128476,Rainer Wimmer
517,569c2c6d2c876ae684d80a70ccb2b8c47011633f,Rainer Wimmer,Q968442,Rainer Wimmer
518,569c2c6d2c876ae684d80a70ccb2b8c47011633f,Rainer Wimmer,Q1649232,Rainer Wimmer
519,572a4c346d121f3dd01043ccb88d42482673c11c,Gudrun Kugler,Q87353,Gudrun Kugler
520,5752fb814433f037575bd30033af8a1a5f5e46fa,Karin Doppelbauer,Q29052233,Karin Doppelbauer
521,57d6c6333f7866b7bdd12d1f88e74ee1c73fd79d,Astrid Rössler,Q750777,Astrid Rössler
522,58645825d72c8ec8e0b823f25c8c620ae65df297,Hannes Weninger,Q1576110,Hannes Weninger
523,58645825d72c8ec8e0b823f25c8c620ae65df297,Hannes Weninger,Q1576109,Hannes Weninger
524,58645825d72c8ec8e0b823f25c8c620ae65df297,Hannes Weninger,Q1262441,Hannes Weninger
525,5935f26a234c598f246bffc37bae1fcb4cea8a77,Christoph Metzler,Q1085529,Christoph Metzler von Andelberg
526,5935f26a234c598f246bffc37bae1fcb4cea8a77,Christoph Metzler,Q18572932,Christoph Metzler
527,5935f26a234c598f246bffc37bae1fcb4cea8a77,Christoph Metzler,Q27831712,Christoph Metzler
528,59481ac545ed4611599cffaa186e15690951f6aa,Bernhard Achitz,Q47003986,Bernhard Achitz
529,5ac98067c1f2676f0fe3efedd3ac22495304c2cf,Dieter Kandlhofer,Q56765491,Dieter Kandlhofer
530,5b8bc155308d698d50fc9758cef3a2c7f57c9644,Sonja Ledl-Rossmann,Q2301681,Sonja Ledl-Rossmann
531,5bbd0c428b21b30ce783f374e3532ec571f4d59e,Hans Arsenovic,Q76013949,Hans Arsenovic
532,5bc3f94c4992acf27886cdbd92e065b91fad3b75,Gernot Maier,Q58316538,Gernot Maier
533,5bff9e1753c5cab86d3d57f476d9f68c7e428f5e,Ewa Ernst-Dziedzic,Q21683549,Ewa Ernst-Dziedzic
534,5c1c8bd928902db68312277d3321c9272bb85187,Silvia Häusl-Benz,Q51862996,Silvia Häusl-Benz
535,5c4f05f935af3e1e0176b92d57b0640bc77d38d2,Stephan Auer-Stüger,Q61912351,Stephan Auer-Stüger
536,5cd7ac196edfd11e7a85c55df151af4ee95fdf62,Alois Schroll,Q72078740,Alois Schroll
537,5d551038f24f8040ae902954b4cb8c48c854c586,Niki Scherak,,
538,5d6501c1b617100b9c5ae75d601a4f0d27d04be9,Johannes Gasser,Q71271282,Johannes Gasser
539,5d6cbe14bd63a8ef3eb6b762a390aa259019c35a,Christian Leyroutz,Q15794223,Christian Leyroutz
540,5d9b70468c88f19d91fa316c90cd1d82ef5a7b4b,Daniel Fellner,Q51672717,Daniel Fellner
541,5dc425a28ca100cbb256080fb7012c5136095edf,Barbara Schwaighofer,Q17194404,Barbara Schwaighofer
542,5e41c68ef64391c5d89de67c270e962139af4782,Kira Grünberg,Q11739443,Kira Grünberg
543,5e6d29870fdf1bef81b3df437cd147cb160e2fda,Christian Stocker,Q64576653,Christian Stocker
544,5e6d29870fdf1bef81b3df437cd147cb160e2fda,Christian Stocker,Q27074300,Christian Stöcker
545,5e6d29870fdf1bef81b3df437cd147cb160e2fda,Christian Stocker,Q102310980,Christian Stöcker
546,5e6d29870fdf1bef81b3df437cd147cb160e2fda,Christian Stocker,Q97680975,Christian Stocker
547,5ec5f821dd1ac982dea302b252f114511291fdb2,Nicole Riepl,Q95688767,Nicole Riepl
548,5f792f3566f77e936bb7535fb1e8fd258f8ee43a,Manfred Sampl,Q1889869,Manfred Sampl
549,5f9c8db0ba1cd4fea9866a34e1c607a6fd429ca2,Doris Prohaska,Q1245302,Doris Prohaska
550,5fd373ce9d82ccd631a53348cb9231f34f3742e6,Dietmar Keck,Q1223441,Dietmar Keck
551,6043240da6b505f0f931588e3cb3274f571cbdac,Andrea Holzner,Q61282392,Andrea Holzner
552,60e00f888134eb6027e5c07e20e5e623a7bc5653,Martin Wex,Q16320317,Martin Wex
553,613469988553811f0a507d6e0f8eb633f94ed31d,Brigitta Pallauf,Q916020,Brigitta Pallauf
554,627a43bfb5774ee9c591002418c25d216480d839,Wolfgang Zanger,Q2591817,Wolfgang Zanger
555,643bd5f45dbf2dbe07b5069fe7d3a4d3087980db,Peter Weidinger,Q42941654,Peter Weidinger
556,643bd5f45dbf2dbe07b5069fe7d3a4d3087980db,Peter Weidinger,Q97644140,Peter Weidinger
557,6481615da046f7698f06ed8e25e747e98554bf57,Gerhard Hutter,Q29648809,Gerhard Hutter
558,64935132cb4ee53e3d1a1f4ffa3b2b1dc73a0361,Susanne Fürst,Q42295912,Susanne Fürst
559,66affa12ca262d6ca1b0d4584667a1aaac8579bc,Ulrike Königsberger-Ludwig,Q1453271,Ulrike Königsberger-Ludwig
560,66d329f14954db5dbf24b7d7c6eb923d845063f9,Hermann Weratschnig,Q15815387,Hermann Weratschnig
561,671eba965d6f24fc836321fc50142959f2274d8f,Ursula Lackner,Q2501738,Ursula Lackner
562,6728c0231d1603d738f44c33b9b0fc6c7ed5ccb2,Stefan Hermann,Q5476812,Stefan Hermann
563,6728c0231d1603d738f44c33b9b0fc6c7ed5ccb2,Stefan Hermann,Q47344187,Stefan Hermann
564,6728c0231d1603d738f44c33b9b0fc6c7ed5ccb2,Stefan Hermann,Q47344375,Stefan Hermann
565,6728c0231d1603d738f44c33b9b0fc6c7ed5ccb2,Stefan Hermann,Q24005570,Stefan Hermann
566,6728c0231d1603d738f44c33b9b0fc6c7ed5ccb2,Stefan Hermann,Q12337033,Stefan Hermann
567,67609831d39d6afb27013cc5efa42cf847640198,Christian Hursky,Q1080379,Christian Hursky
568,67a9698f557fbc3dfc3584425f532a38c2cafb81,Josef Lobnig,Q1705159,Josef Lobnig
569,68d3422ce3224c2a7baa673f3b4c124233f4645a,Michaela Hinterholzer,Q1930033,Michaela Hinterholzer
570,69613171d8c5b9ca07b67504c36c14f7b77b76e8,Elisabeth Scheucher-Pichler,Q1330250,Elisabeth Scheucher-Pichler
571,69719fd1dd74ba486b966f52066e5d1c6702157a,Bettina Vollath,Q850077,Bettina Vollath
572,69915b60ff8af9227eb7b203b30fc23f3c98f132,Reinhard Eugen Bösch,Q1373001,Reinhard Bösch
573,6a65dd764ae299dc50a8ae51d9846cefec65bcc1,Sibylle Hamann,Q1751948,Sibylle Hamann
574,6ab475e3c731c8563eba3a5cfc9e786d762281b2,Clemens Martin Auer,Q1100028,Clemens Martin Auer
575,6ad571ca475e9f29d9fed3c2fd2475d9d4767838,Wolfgang Kieslich,Q102353098,Wolfgang Kieslich
576,6bb0d2cf59cd2614fa3e6abf23252430589dd94a,Vahide Aydın,Q88623,Vahide Aydın
577,6ce821bab8644e6eb84bcbc48573b10892e22758,Hannes Amesbauer,Q15819226,Hannes Amesbauer
578,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q1178630,Géza Molnár
579,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q24207110,Géza Molnár
580,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q24210440,Géza Molnár
581,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q95293626,Géza Molnár
582,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q30077725,Géza Molnár
583,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q28358913,Géza Molnár
584,6d4a604744f1287d20cae8d8846d97ec37d7da55,Géza Molnár,Q1178633,Géza Molnár
585,6dc58873faa632b2b43c4afc349ded442ca7baf0,Marcus Schober,Q19365466,Marcus Schober
586,6e44c871d55b2e5c986a179c9a84ea7b5620bc5d,Josef Schwaiger,Q1122903,Josef Schwaiger
587,6e44c871d55b2e5c986a179c9a84ea7b5620bc5d,Josef Schwaiger,Q20080935,Josef Schwaiger
588,6e44c871d55b2e5c986a179c9a84ea7b5620bc5d,Josef Schwaiger,Q15440930,Josef Schwaiger
589,6e44c871d55b2e5c986a179c9a84ea7b5620bc5d,Josef Schwaiger,Q19796765,Josef Schwaiger
590,6e44c871d55b2e5c986a179c9a84ea7b5620bc5d,Josef Schwaiger,Q1664748,Josef Schwaiger
591,6e96c5ee1b49e8d021cdf65b9a7aa1fb602482d3,Robert Laimer,Q42857692,Robert Laimer
592,6eb26ebe83e90ee224228c36a43653d24953f8be,Daniel Zadra,Q18620264,Daniel Zadra
593,6ed1e19fae1543ba9f296d8beeec8d086c7b2edf,Harald Troch,Q1584792,Harald Troch
594,6eefddc0355405057b5bbcfea1b6aaa9f9b9eb15,Elisabeth Kittl,Q102351644,Elisabeth Kittl
595,6fb2fca710706702c2f765342ed8370b586193c8,Philippa Strache,Q42016569,Philippa Strache
596,6fb2fca710706702c2f765342ed8370b586193c8,Philippa Strache,Q18530655,Philippa Strachey
597,700d495d9021ee0b9d9e53dfe0430a6fc957403f,Günther Platter,Q84797,Günther Platter
598,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q16295493,Wolfgang Mayer
599,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q2590544,Wolfgang Mayer
600,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q95287184,Wolfgang Mayer
601,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q100346838,Wolfgang Mayer
602,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q53504466,Wolfgang Mayerpeck
603,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q1729799,Wolfgang Mayer König
604,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q62058018,Wolfgang Mayer
605,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q94653222,Wolfgang Mayer
606,7070b1341c7dd4a0fbb0320dd6780fdef0376186,Wolfgang Mayer,Q99507097,Wolfgang Mayer
607,70778adf13aac000fefa42845da223101648708b,Markus Leinfellner,Q78908796,Markus Leinfellner
608,7094203e6ce12d4df9f8e73a0edb16c4aecc3c50,Lambert Schönleitner,Q1755366,Lambert Schönleitner
609,7095d7eea0b61500f474a92f823354b50e046207,Martin Michalitsch,Q1631649,Martin Michalitsch
610,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q2589171,Wolfgang Beer
611,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q2589173,Wolfgang Beer
612,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q2589167,Wolfgang Beer
613,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q1378015,Wolfgang Beermann
614,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q48740952,Wolfgang Beermann. 1921-2000. (133-135).
615,70a4a410934c60825762b448e0dd7172f09115f9,Wolfgang Beer,Q34610237,Wolfgang Beermann (1921-2000): the man and his science.
616,713be69b3202b3e52fed3805d98dfc82564dcc73,Bernhard Ebner,Q15787923,Bernhard Ebner
617,713be69b3202b3e52fed3805d98dfc82564dcc73,Bernhard Ebner,Q824924,Bernhard Ebner
618,713be69b3202b3e52fed3805d98dfc82564dcc73,Bernhard Ebner,Q53568681,Bernhard Ebner
619,72432142488e93de4928a2b31edef265180f3167,Johann Höfinger,Q1694654,Johann Höfinger
620,7249f77a1bd15dfe972fd7ee69e28c9810db966f,Gerhard Karner,Q1511874,Gerhard Karner
621,7249f77a1bd15dfe972fd7ee69e28c9810db966f,Gerhard Karner,Q62604453,Gerhard Karner
622,7249f77a1bd15dfe972fd7ee69e28c9810db966f,Gerhard Karner,Q29345973,Gerhard Karner
623,7249f77a1bd15dfe972fd7ee69e28c9810db966f,Gerhard Karner,Q102339509,Gerhard Karner
624,724f295a10ed3bdb2ed2b84389ebdda5d27198e6,Petra Vorderwinkler,Q72073084,Petra Vorderwinkler
625,73587dbdfea7884a4c80bd54b90205252a824cd3,Andrea Kuntzl,Q494220,Andrea Kuntzl
626,739739a87074f0137a1b54d997e15130dfebc0d8,Andrea Schwarzmann,Q38056894,Andrea Schwarzmann
627,741e7efc6650e1912afedbc85f6390a64cbd6238,Bernadette Kerschler,Q20638738,Bernadette Kerschler
628,746a41c8ccca0b13c7a527b920c49438f7b7f5d5,Yvonne Rychly,Q60934107,Yvonne Rychly
629,7501d537d494b4c2cb085e3807e621774b5ede12,Johannes Tratter,Q15821490,Johannes Tratter
630,7527398967b35f133d8919f9be3dfc560d30e798,Yannick Shetty,Q71706491,Yannick Shetty
631,75779039613f78a948f77a6518766fa00936ac96,Barbara Huemer,Q29585123,Barbara Huemer
632,75a8d0b2696a9c50fbc79a441c65295d24f5f05a,Wilfried Haslauer,Q112285,Wilfried Haslauer Jr.
633,75a8d0b2696a9c50fbc79a441c65295d24f5f05a,Wilfried Haslauer,Q1515242,Wilfried Haslauer
634,75a8d0b2696a9c50fbc79a441c65295d24f5f05a,Wilfried Haslauer,Q2571202,Wilfried Haslauer
635,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q1392934,Michael Martin Hammer
636,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q1549133,Michael Hammer
637,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q1381910,Michael Hammer
638,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q15835030,Michael Hammer
639,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q325786,Michael Hammers
640,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q1927667,Michael Hammerschmid
641,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q95865006,Michael Hämmerling
642,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q22107376,Michael P. Hammer
643,75fd1d171b08341b0e08e07bf0763302eeb4eba9,Michael Hammer,Q79695865,Michael Hammer
644,76c66e108650da04ca49cb2e42301a4977607b14,Karin Greiner,Q15822812,Karin Greiner
645,7759539022a57b7472977bcb767231bbff5dac14,Maria Großbauer,Q28851897,Maria Großbauer
646,7786e7f4da26518f062d273da1bf8c7848668af2,Nina Abrahamczik,Q21540415,Nina Abrahamczik
647,778e760104b9051b8ed81ee7de5348648bca9b7c,Jürgen Handler,Q51057520,Jürgen Handler
648,77c7aebb8d8bf6b501f5e5b7e65cb41dc058fe66,Hubert Fuchs,Q15507892,Hubert Fuchs
649,77d36ec0c21e28c8ae231116fa3db76e10610644,Sandra Krautwaschl,Q20638767,Sandra Krautwaschl
650,781e9fe21e6d9857f272e7f39737b549f03d1d94,Andreas Spanring,Q51729963,Andreas Spanring
651,783c61f5973724d6ff74b780d6b51cff859dece1,Sophia Kircher,Q51074614,Sophia Kircher
652,789085cf2b31cf6fd4426f53fd351f52271ba9c3,Heinrich Dorner,Q61466774,Heinrich Dorner
653,789085cf2b31cf6fd4426f53fd351f52271ba9c3,Heinrich Dorner,Q106224684,Heinrich Dörner
654,78934eaba437b81336ed424f2abcc8ef61af4867,Maximilian Lercher,Q1733882,Max Lercher
655,789e682cddc9d5b9fc755dfe08e2b31ca2c214cd,Karlheinz Kopf,Q1410282,Karlheinz Kopf
656,78f326ae7775da3adc2a30c8177bdae17d4903f4,Jochen Danninger,Q15821106,Jochen Danninger
657,79ee2b4897e7786f9f6f905e8b08093f59bb6afe,Georg Niedermühlbichler,Q1505482,Georg Niedermühlbichler
658,7b062b6952c720a497b7b0f51160defcb0e4d355,Christian Samwald,Q50413965,Christian Samwald
659,7b159f64e8154c505cffabf47ba48b6b04c92fbc,Nico Marchetti,Q42308049,Nico Marchetti
660,7b89178d0c120a3d10855211282cd5bf39a168e4,Agnes Sirkka Prammer,Q81616260,Agnes Sirkka Prammer
661,7baa64f319b3fbf021efa8a994fd768bfda66b37,Petra Juhasz,,
662,7bac125f943c0220e54c07f46b2cb70a13f7cb23,Martina Künsberg Sarre,Q72076016,Martina Künsberg Sarre
663,7bc30e7554eb56ec54d5c3f0fc5923318331d985,Martin Staudinger,Q56678594,Martin Staudinger
664,7bc30e7554eb56ec54d5c3f0fc5923318331d985,Martin Staudinger,Q101552823,Martin Staudinger
665,7c509ea9efd80554e927b6a6e7073519327816e6,Sabine Scheffknecht,Q18630425,Sabine Scheffknecht
666,7c6ee9e11ec283c9bdc5e73b8766768cb7c4ca07,Laurenz Pöttinger,Q64624624,Laurenz Pöttinger
667,7c963f8a492dd1b82c27a7a66488ce711e198338,Andreas Leitgeb,Q51886036,Andreas Leitgeb
668,7c963f8a492dd1b82c27a7a66488ce711e198338,Andreas Leitgeb,Q50773239,Andreas Leitgeb
669,7cfbe3fbc6e3c8607036ec1a59f62abf085c6299,Bernhard Tilg,Q826052,Bernhard Tilg
670,7d4a41ae4c243ca3f7fcc6bea69b21b14092e151,Sepp Schellhorn,Q17352992,Sepp Schellhorn
671,7d4a41ae4c243ca3f7fcc6bea69b21b14092e151,Sepp Schellhorn,Q20183956,Sepp-Schellhorn-Stipendium
672,7d538e9345e50e9059b14866ea9600f29187195c,Barbara Neßler,Q66312190,Barbara Neßler
673,7da8b5d9659eb3842d8dacf52c49668e1d41eba3,Christian Sagartz,Q1081665,Christian Sagartz
674,7dc96817cbea7a2e6c96fd61f77e279fe9a52aab,Bernhard Heinreichsberger,Q50841738,Bernhard Heinreichsberger
675,7df5ec38f1b7529d4f3eebca111853dc436cee68,Rebecca Kirchbaumer,Q43143110,Rebecca Kirchbaumer
676,7e0b7ba5c11d2635abdba5a78d88310ab49e28ef,Cornelia Hagele,Q50809557,Cornelia Hagele
677,7f3858999009a0453f51de42e94da7ed342c5176,René Lobner,Q14541225,René Lobner
678,7f667cf84890f9a820ed5619958ee0b3f435b8c6,Klaus Lindinger,Q42855020,Klaus Lindinger
679,7f8eb23d6a1562d17f6ae1752eac98833a99178f,Stephan Pernkopf,Q1637018,Stephan Pernkopf
680,7f9a570e9de099b0f7a077219cc258d35f4928ea,Mario Kunasek,Q1898862,Mario Kunasek
681,8032174c4fbc904a75ede0e9c48a867c62389243,Patrizia Zoller-Frischauf,Q2058194,Patrizia Zoller-Frischauf
682,809137c870800a6591117f2c6972ac341a0bddb5,Manuela Khom,Q19513417,Manuela Khom
683,809df2d8487eb5bb3aff25e842927badaa1dfba2,Martina Rüscher,Q18589648,Martina Rüscher
684,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q2427103,Thomas Schmid
685,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q1473779,Thomas Schmid
686,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q76841342,Thomas Schmid
687,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q84091712,Thomas Schmid
688,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q55936751,Thomas Schmid
689,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q15850805,Thomas Schmid
690,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q2427099,Thomas Schmid
691,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q67205560,Thomas Schmid
692,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q18612977,Thomas Schmid
693,80aeecda43e5f6abb679d3b3adcc1c673cc9cda0,Thomas Schmid,Q2427108,Thomas Schmid
